,Cluster0,Cluster1,Cluster2,Cluster3,Cluster4,Cluster5,Cluster6,Cluster7,Cluster8,Cluster9,Cluster10,Cluster11,Cluster13
AKT2,6.14679929303943e-10,9.33696531029294e-10,4.6253695018195e-10,8.41475312638595e-10,1.93863340154357e-09,0,8.65795934335381e-10,9.16132064372354e-10,5.8864690018827e-10,8.72260650285583e-10,0,1.74456117496869e-09,0
C19orf47,1.00496248617379e-10,0,9.77571791756602e-11,1.01475075250494e-10,0,0,3.3792983879812e-10,0,0,0,0,0,0
PLD3,1.2777621559909e-09,1.05649124156993e-09,5.97143831533275e-10,2.1902257481126e-10,3.71462111161175e-10,0,8.27519061808494e-10,2.25076376579221e-10,9.94361958136807e-10,0,0,1.89835687829996e-10,0
PRX,0,0,0,0,0,0,0,0,0,0,0,0,0
SERTAD1,4.97373526363796e-10,1.93985993483479e-10,2.28827411252849e-10,5.54646876014776e-10,3.58884647936416e-10,1.50627605469233e-10,1.75161165118361e-10,1.00270061134816e-09,3.28681505145656e-10,4.34349477624982e-10,0,1.86268693189736e-10,0
SERTAD3,1.02735293645918e-08,6.94222907409726e-10,2.21568607822537e-09,9.69787832075542e-09,3.20546749587816e-09,2.24176120550708e-09,4.16348585664025e-09,3.07984644267583e-09,6.40867879392885e-09,4.33779562563899e-10,0,8.86550106975534e-09,0
BLVRB,4.04839308327962e-06,2.09147312433199e-06,2.32824447790484e-07,1.42074585617975e-06,3.60818523216479e-07,2.14851905973806e-06,1.4528191214025e-06,4.6310577057906e-07,4.19770585120793e-06,1.54443145969845e-06,0,2.18489470605095e-06,0
SHKBP1,7.85822100370885e-07,4.02469613217631e-08,2.34266790631471e-07,8.84965662047893e-07,3.15471055536809e-07,2.28467920823362e-07,4.16006812783646e-07,1.75683052064815e-07,8.42625125859682e-07,2.63345913192338e-07,3.08306236856415e-06,5.3028909929178e-07,0
LTBP4,1.56315327259963e-07,2.01827871490699e-06,2.64910934794239e-06,2.57953373677693e-06,0,0,3.69574835335783e-06,0,5.97574299718164e-07,1.50713093768664e-06,0,8.37552667248212e-06,0
NUMBL,0,0,0,0,0,0,0,0,0,0,0,0,0
ADCK4,0,0,0,0,0,0,0,0,0,0,0,0,0
ITPKC,5.28337783965662e-12,1.01842281360409e-10,0,4.88727550983985e-11,6.44420210959267e-11,0,0,0,0,0,0,0,0
C19orf54,7.82114778311349e-17,0,2.6989886674448e-16,0,0,0,3.74539736050487e-16,0,0,0,0,4.66886011902447e-16,0
SNRPA,0,0,0,0,0,0,0,0,0,0,0,0,0
RAB4B,0,0,0,0,0,0,0,0,0,0,0,0,0
EGLN2,3.10499356531219e-09,3.6707247003617e-09,2.37571917424188e-09,2.86425228679704e-09,2.00597400550552e-09,0,2.06669162362481e-09,4.00172294681219e-09,2.88876024665315e-09,2.33305557602368e-09,0,2.01861753846687e-09,0
CYP2S1,6.09505032193998e-07,0,0,0,0,0,0,0,1.48311113845491e-06,0,0,0,0
AXL,2.59069566579179e-06,0,0,0,0,0,0,0,3.56062703677331e-06,0,0,2.648842182109e-06,0
HNRNPUL1,6.37757701642287e-09,1.42263129183304e-08,2.61007293007432e-08,8.09613307196249e-09,9.06341803103648e-09,7.93037082062785e-09,1.74198343333682e-08,2.47784275513728e-08,5.80111912953896e-09,1.14652434171064e-08,0,1.25081025235934e-08,0
TGFB1,6.22104278270287e-06,1.00940760989637e-06,4.52145953196989e-06,8.84091659629092e-06,1.38199355260387e-06,0,7.91734723342958e-06,3.72672608844731e-06,2.44733161792275e-06,1.73207656898195e-06,0,4.79251102724031e-06,4.28612091224759e-05
CCDC97,2.07554111347014e-09,3.66017412584585e-09,1.33662931819906e-09,3.03069098886274e-09,4.82772554981334e-09,3.81938438106775e-09,1.35990054407667e-09,2.4802695036342e-09,2.01375875373854e-09,9.78857483066058e-10,0,1.09692185771741e-09,0
TMEM91,6.3933527387031e-09,0,0,0,1.22939098846919e-08,0,0,2.65209064051911e-08,2.28486107528116e-08,0,0,1.74874918978182e-08,0
B9D2,2.77177753580963e-09,1.91317126673079e-09,3.75867938312631e-09,4.62329054406208e-09,3.80224255445457e-09,0,2.45476928039559e-09,2.29349370949455e-08,2.70145134245276e-09,0,0,1.40252555120209e-09,0
BCKDHA,5.43526282403747e-11,0,0,1.7632712264782e-10,0,0,5.80310701615509e-10,0,0,2.16576092878831e-10,0,0,0
EXOSC5,1.00661054364478e-10,3.33302011724975e-10,5.57602583190374e-10,0,6.02660794227502e-10,9.09481722629343e-10,1.39057210976318e-09,9.80806420348386e-10,3.23204799808374e-10,4.2277428218955e-09,0,1.43651827547755e-09,0
B3GNT8,4.86464434718385e-16,0,3.01436056317627e-16,0,0,0,0,0,0,0,0,0,0
ATP5SL,2.27121836830737e-07,1.33154163597311e-06,2.02279234350074e-06,9.51184247055322e-07,9.27605728096063e-07,2.75367348322373e-06,2.28865532738357e-06,7.14726685769276e-06,4.62867733553819e-07,1.88291755509962e-06,0,1.32099291379897e-06,0
AC006129.4,0,0,0,0,0,0,0,0,0,0,0,0,0
AC006129.2,0,0,0,0,0,0,0,0,0,0,0,0,0
CEACAM21,0.000127094275479182,0.000458573400361976,0.000231741729908555,0.000200549472992339,0.000670738133752154,0,0,0,0,0,0,0.000319527730942329,0
CEACAM4,2.86095844549377e-06,0,0,2.81656839230376e-05,0,0,0,0,0,0,0,0,0
CEACAM3,2.25719477206825e-07,0,0,2.11012915809531e-06,0,0,0,0,1.99904361516259e-07,0,0,0,0
RPS19,1.33779315947246e-05,2.26218262029006e-05,2.24092915527672e-05,1.9913456151389e-05,2.23705711039937e-05,2.17416540058589e-05,2.01226319270861e-05,1.57618553269817e-05,1.71252563283393e-05,2.11020907590998e-05,2.15806738865465e-05,1.82887102955343e-05,1.26110054727874e-05
CD79A,5.32886711186101e-07,1.3250763997933e-06,5.8946457329632e-07,4.2545378654747e-07,4.82912173055214e-05,2.27246526585084e-06,1.42121512586478e-06,2.0551303713925e-06,3.81380572210205e-07,1.51743940322864e-05,0,8.29186490755407e-07,0
ARHGEF1,5.87424021026062e-07,1.93616656644308e-06,2.39661451207093e-06,1.67928925690289e-06,1.5210322491399e-06,6.50429958399166e-06,4.99582643547948e-06,3.58863558161578e-06,1.00853521738274e-06,1.47411823198606e-06,0,1.12125028684411e-06,0
RABAC1,2.08154255717672e-08,2.14921022177742e-08,2.21524074429937e-08,2.33593138524813e-08,2.60925617601099e-08,4.44471962276221e-08,2.88836029906725e-08,6.82427742031769e-09,1.60165502004751e-08,1.57857977891246e-08,0,2.66052822826594e-08,0
ATP1A3,0,0,0,0,0,0,0,3.91538010255754e-05,0,0,0,0,0
ZNF574,5.8255386289064e-07,1.4701785576322e-06,1.67124688698886e-06,0,1.6568721013081e-06,7.7541912840806e-06,1.63752264589166e-06,0,4.46016155550305e-07,3.90660806640221e-06,0,3.48185597387437e-06,0
POU2F2,2.25896996631225e-05,1.40777848264849e-05,2.82887719227872e-05,0.000293961493228459,0.00011156228169785,0,1.9872576411734e-05,1.39830455479683e-05,4.15452505790457e-05,9.43771916748803e-05,0,0,0
CTC-378H22.1,0,0,0,0,0,0,0,0,0,0,0,0,0
CTC-378H22.2,0,0,0,0,0,0,0,0,0,0,0,0,0
DEDD2,3.27530970859325e-09,6.44861659714853e-09,4.91752816182838e-09,4.16212804994455e-09,3.61482780043717e-09,3.59831390171328e-09,4.57743440785024e-09,3.00785974351026e-08,3.3102997123058e-09,1.19273960521449e-09,0,2.5470657924315e-09,0
ZNF526,0,0,0,0,0,0,0,0,0,0,0,0,0
GSK3A,1.53579591239029e-10,0,4.24240433981485e-11,6.22922074319639e-11,7.64005202845272e-11,0,0,2.60563042302768e-10,5.72238668186565e-11,0,0,0,0
ERF,4.4596465695147e-08,0,2.73547001384829e-08,0,0,0,0,1.41219564938266e-07,6.71424477690984e-08,0,0,0,0
CIC,7.00409884076138e-10,0,4.61118350816501e-10,0,1.36262832319571e-09,0,0,0,5.80321498047053e-10,0,0,0,0
PAFAH1B3,5.05197815147652e-09,1.32502394690089e-08,2.18806702552288e-08,5.18643069397657e-09,1.46579588009931e-08,1.80561717633198e-08,5.84676158665063e-09,0,7.51760833991766e-09,2.08778039644707e-08,0,3.38454035909994e-08,0
MEGF8,0,0,0,0,0,0,0,0,0,0,0,0,0
LIPE-AS1,0,0,0,1.89071013348257e-05,0,0,0,0,0,0,0,0,0
LIPE,0,0,4.30165247262583e-06,0,6.01155604756998e-06,0,0,0,0,0,0,8.82318482403903e-06,0
CEACAM1,6.47336128894979e-09,4.17357773547998e-07,0,1.2162473728744e-07,0,0,0,0,3.58359454571331e-08,0,0,2.08423160337085e-07,0
LYPD3,5.21255680641e-08,1.7189980137901e-06,6.73051737792558e-07,0,2.74977524586008e-07,1.7698114780319e-06,3.08940960955042e-07,3.88213892145466e-06,3.80307464344511e-07,0,0,0,0
PHLDB3,1.97377748833811e-07,1.11338779710541e-06,2.69496564579483e-07,2.19666286792073e-07,2.10266726979627e-07,0,5.24521691516118e-07,2.78284287341757e-06,8.10988427169064e-08,0,0,2.07504894178865e-07,0
ETHE1,9.99167854452979e-07,5.90135810110436e-07,1.21525311900658e-06,3.48578251553333e-07,5.06559173964274e-07,3.5892791962083e-07,8.81479603074126e-07,2.36911690882988e-07,8.1797397533993e-07,7.49522648858454e-08,0,3.15195080026763e-07,0
ZNF575,0,0,0,0,8.55321370909572e-10,0,8.40261842677286e-10,0,0,0,0,0,0
XRCC1,2.06697063452322e-09,2.02952369287096e-09,2.9958684108177e-09,0,3.11291910565246e-09,0,8.40269813060128e-10,1.4449871141635e-09,9.49569165606546e-10,0,0,1.28080895410746e-09,0
PINLYP,0,0,0,0,0,0,0,0,0,0,0,7.70799133620793e-08,0
IRGQ,2.07080509547131e-10,1.83174804879243e-10,4.93289251802321e-11,4.26621826435527e-11,6.99684629419846e-11,0,0,0,2.24058588995277e-10,0,0,0,0
ZNF576,7.93533869268133e-11,2.77199318276727e-10,4.96303809896699e-11,5.14669133211448e-11,1.27484263472441e-10,0,1.22440702894015e-10,2.90934510418279e-10,2.56633982517715e-10,3.75435768034164e-10,0,3.8866720823087e-10,0
ZNF428,1.09382015748504e-09,7.77993023045152e-09,4.98738919636912e-09,2.62603619135161e-10,5.55283959223061e-09,4.5824260922468e-09,7.71042630550044e-09,3.85969480144952e-09,3.71889868587174e-09,1.93044965789003e-09,0,1.28797959870289e-08,0
CADM4,0,0,0,0,0,4.88846425913272e-06,0,0,0,0,0,3.63034098411524e-06,0
PLAUR,3.099053988039e-05,0,1.67554196520701e-06,3.82062704043241e-05,1.12520401268454e-06,0,2.85219229059611e-07,9.66106267173777e-07,1.85504981528876e-05,3.68048966123189e-07,0,5.27179953380396e-06,5.46507819065476e-05
SMG9,0,0,0,0,0,0,0,0,0,0,0,0,0
KCNN4,1.25235970097211e-06,1.1440296866545e-06,9.42889930741976e-07,1.26509708664152e-06,2.58018471425745e-06,0,0,9.39074411248227e-07,5.12819274246579e-06,1.32167551067073e-06,0,0,0
ZNF283,3.08545328222162e-09,5.89253765854556e-08,0,0,2.62956982890159e-08,0,2.88659357902578e-08,0,2.70430572752541e-08,0,0,0,0
ZNF404,1.15715420639717e-11,0,0,0,0,0,0,0,0,0,0,0,0
RP11-15A1.3,0,0,0,0,0,0,0,0,0,0,0,0,0
ZNF45,2.51269581055294e-10,0,7.13396505181315e-10,0,0,0,1.80269937487802e-09,0,4.68539005285282e-10,1.35422226380813e-09,0,0,0
ZNF155,6.91503754573649e-11,0,2.11169806438415e-10,0,9.75386974569439e-10,0,2.55372230032247e-10,6.50516570220292e-10,3.23959370619179e-10,3.33121177270424e-10,0,0,0
RP11-15A1.7,0,0,0,0,0,0,0,0,0,0,0,0,0
ZNF230,3.92344074893157e-09,0,7.16558157931884e-09,4.15523385935376e-09,3.72114915662779e-09,0,3.11933137790329e-09,0,2.84877854752798e-09,6.8482464386363e-09,0,0,0
ZNF222,5.970909017416e-09,0,1.47538743962276e-08,0,2.16300946489291e-08,0,3.66961794969536e-08,1.2278918559803e-07,0,6.23478435981552e-08,0,3.10978493108632e-08,0
ZNF223.1,0,0,0,0,0,0,0,0,0,0,0,0,0
ZNF284,1.88162671682917e-09,0,0,0,0,0,0,0,0,0,0,0,0
ZNF224,1.97132287953038e-09,5.62148273503232e-09,3.72501111416169e-09,2.64682344370525e-09,7.65156452385979e-09,5.48548916490024e-09,9.09043400210401e-09,2.66390223928621e-09,3.49669557445629e-09,2.5100321231906e-09,0,7.46781348748767e-09,0
AC084219.4,0,0,0,0,0,0,0,0,0,0,0,0,0
ZNF225,4.60756009747791e-11,0,0,0,0,0,0,0,0,3.24494526643759e-10,0,0,0
ZNF234,2.3635831074245e-10,0,3.34426917654923e-10,7.36121812474975e-10,1.09879071087627e-09,3.16894737131042e-09,1.85571073724455e-09,9.81328257880292e-10,4.06323403997842e-10,7.26544360631843e-10,0,0,0
ZNF226,2.64151429575788e-08,6.72144020104983e-08,5.08983456292844e-08,4.24100967541355e-08,7.80662588578148e-08,7.70099127306728e-08,6.21570935778424e-08,6.71737928691379e-08,4.85246333586528e-08,4.41934097986867e-08,0,8.38205880726257e-08,0
ZNF227,2.40285514144479e-10,0,6.65696837650316e-09,2.21633397217051e-09,0,0,8.15318364603329e-09,1.51747352242103e-08,1.19173856537983e-09,3.69027472081567e-09,0,0,0
ZNF235,7.39213196577144e-10,3.6138079410804e-09,1.60120333402346e-09,2.05135240164197e-09,0,0,0,4.61678181257775e-09,1.04486791711462e-09,0,0,0,0
ZNF229,1.13249859962555e-09,0,0,0,0,0,0,0,8.39880548092154e-09,0,0,0,0
AC069278.4,0,0,0,0,0,0,0,0,0,0,0,0,0
ZNF180,3.89938238376843e-09,0,2.92914211623688e-08,0,4.52488207710956e-08,0,4.15116321268503e-08,8.49902640335671e-08,2.25188782390316e-08,0,0,5.95283716489741e-08,0
PVR,2.60891506621794e-08,0,0,2.03900298646163e-07,0,0,1.23712778439672e-07,0,0,0,0,0,0
BCL3,3.19377229712048e-06,0,0,2.29197747382635e-06,6.75206484274679e-07,0,1.29602476005576e-06,1.15761969764611e-05,8.20560225228385e-06,0,0,4.58957551395951e-06,0
PVRL2,0,0,0,0,0,0,0,0,0,0,0,0,0
TOMM40,0,0,0,0,0,0,0,0,0,0,0,0,0
APOE,8.45358532726611e-08,0,0,0,0,0,0,0,1.87500408926876e-07,0,0,0,0
APOC1,5.85329912596869e-08,0,0,0,0,0,0,0,1.68859666365103e-07,0,0,0,0
CLPTM1,3.8310998739281e-09,3.19159181142275e-09,7.28203717909727e-09,7.25734807041847e-09,3.49221715326536e-09,5.01403230607946e-09,9.23486284563216e-09,7.61454614206425e-09,1.38702344729582e-08,1.55787270768491e-08,0,1.72982997647094e-08,0
RELB,1.48834008170313e-07,6.47213641959027e-08,6.59897592793189e-08,1.66949323252893e-07,1.32505139507438e-07,3.69951507114624e-08,5.87177148411078e-08,3.58984963480815e-07,2.39340709935104e-07,1.65437536803975e-07,0,3.34411690905944e-07,0
CLASRP,3.3477947962362e-10,0,1.86329854217051e-10,3.77704604960897e-10,7.19499486973023e-10,0,6.11023021109911e-10,1.61641066268106e-09,4.33949003280611e-10,6.34476339976842e-10,0,1.6554652333864e-09,0
ZNF296,1.33198514667762e-08,0,0,0,3.74373968317128e-07,0,2.60221653656933e-07,0,4.3308207589108e-07,5.86113644562196e-07,0,1.02130468083166e-06,0
GEMIN7,3.98021393263166e-08,2.31568346256769e-08,2.65256171637037e-08,3.7925788154051e-08,1.08686269591054e-07,1.29695240738316e-07,1.20135811845332e-07,2.56798282511257e-08,8.91813447810722e-08,2.36877926700645e-07,0,1.07845920013007e-07,0
MARK4,6.9183418069495e-08,2.13740799845591e-07,0,0,0,0,0,2.23147101207451e-07,4.66137283887712e-08,1.25510245096001e-07,0,0,0
PPP1R37,1.47966443801179e-09,0,3.44268559758921e-09,1.58220562232784e-09,0,0,4.32103249705702e-09,0,9.49976231144042e-10,1.19922748102394e-08,0,1.07432978960763e-08,0
TRAPPC6A,1.01221141791904e-07,4.9298912232934e-07,3.8396406694039e-07,2.39705455171525e-07,5.29052185103448e-07,1.69837540510239e-07,6.02207224382132e-07,1.06601768564495e-07,1.49086970889914e-07,3.57034601075552e-07,0,5.99535048586057e-07,0
BLOC1S3,3.8409174240845e-09,0,0,3.66743988729143e-09,4.45823105708608e-09,0,0,1.59827322210786e-08,0,6.61767990691367e-09,0,6.27850488635506e-09,0
ERCC2,0,0,0,0,0,0,0,0,0,0,0,0,0
PPP1R13L,0,0,0,5.13452663275633e-07,0,0,6.20058527348671e-07,0,0,0,0,0,0
CD3EAP,1.94403718008012e-08,1.1872213586461e-06,1.87245146841622e-07,0,0,0,5.31164068571254e-07,0,0,2.13833611410189e-06,0,0,0
ERCC1,0,0,0,0,0,0,0,0,0,0,0,0,0
FOSB,1.38892396938955e-06,1.46243789759461e-06,0,2.69529138246247e-06,0,0,0,1.25649639540978e-06,1.46846527654707e-06,8.763120215958e-07,0,1.07760677073728e-06,0
RTN2,5.05119922121465e-07,0,0,4.35213736591132e-06,0,0,0,0,9.36069937797883e-07,0,0,3.53065302361895e-06,0
PPM1N,8.17880496034544e-07,3.89607011985761e-06,1.19813797589312e-06,5.11708964722634e-05,8.95028772078477e-07,0,1.5475757558715e-06,0,3.97731654433731e-07,0,0,1.07374205670286e-06,0
VASP,8.46274134665438e-08,3.1657210312984e-08,1.93008514085295e-08,2.4608526941707e-07,4.36843021233595e-08,0,4.00673572278544e-08,2.50999415636239e-08,6.84531746693979e-08,2.94063381870242e-08,0,5.59080930689003e-08,0
OPA3,3.60720980241051e-07,0,1.54028438600068e-07,1.07770776928904e-06,1.94649429296501e-07,0,3.97899635358762e-07,4.48815339164772e-07,2.82615594995907e-07,9.05542189334303e-07,0,2.99241922014293e-07,0
EML2,3.75653411311602e-07,1.05108538610595e-06,3.13066647778784e-07,1.14841355538102e-06,2.68741530873637e-06,2.8389546150213e-06,4.03221284210641e-06,0,6.28869933421392e-07,1.85515965910894e-06,0,2.8316227210539e-06,0
C19orf83,0,0,0,0,0,0,0,0,0,0,0,0,0
GIPR,0,0,0,0,0,0,1.39950462760571e-06,0,0,0,0,0,0
SNRPD2,1.96818879404257e-09,6.46888368950892e-09,8.55250417017567e-09,2.78197153376391e-09,6.28515369272782e-09,7.78543908634976e-09,6.29061871850477e-09,6.25373097417849e-09,3.98498847067946e-09,1.10357351609917e-08,0,7.09252326832223e-09,0
QPCTL,0,0,0,0,0,0,0,0,0,0,0,0,0
FBXO46,4.00298677244234e-11,0,8.20390002901678e-11,0,0,0,0,0,5.06287910470986e-11,0,0,0,0
DMWD,2.65006091540238e-07,0,0,2.25164711701348e-06,0,1.70698270471823e-05,0,0,2.00622958610286e-06,3.82731267167966e-06,0,0,0
SYMPK,5.30111990770738e-07,0,9.65627640491566e-07,4.77674933159648e-07,1.73570385398085e-06,0,5.59838725556979e-07,1.8582681354273e-06,5.75993588278524e-07,1.41355705618167e-06,0,8.76225882120066e-07,0
AC092301.3,0,0,0,0,0,0,0,0,0,0,0,0,0
IRF2BP1,2.55503527551603e-11,0,0,0,0,0,1.30268197958555e-10,0,0,0,0,0,0
MYPOP,7.11137483289548e-08,0,8.84760657392729e-08,2.17928250385607e-07,2.80281919369258e-07,0,1.0166104966599e-07,0,0,1.66813901498738e-07,0,0,0
CCDC61,5.8590181347975e-08,0,0,1.37920147008445e-06,5.55233685700038e-07,0,1.01687987854219e-06,0,0,8.25249925668139e-07,0,1.50766898812735e-06,0
PPP5C,2.10207007252347e-09,0,0,6.0274032028671e-09,3.18386125446907e-09,0,1.08293313497338e-08,0,2.27299415984848e-09,1.44599712318451e-08,0,1.27747084189457e-08,0
PPP5D1,9.2321652849469e-06,0,0,0,0,0,0,0,0,3.64241999386399e-05,0,0,0
AC011484.1,0,0,0,0,0,0,0,0,0,0,0,0,0
CALM3,2.6439045389699e-07,2.47567419439604e-07,1.05139447508703e-07,2.3793124076581e-07,7.52458516649015e-08,2.30468142128131e-07,8.99644178492767e-08,1.40032497758286e-07,1.9708051770208e-07,5.95162488478152e-08,6.58846204789051e-07,8.37390004494343e-08,0
PTGIR,7.65006727297063e-07,7.94794334799631e-07,0,2.29978687761817e-06,1.61880307589663e-07,0,0,0,4.24651021065929e-06,0,0,2.14421361186714e-06,0
GNG8,0,0,0,0,0,0,0,0,0,0,0,0,0
PRKD2,1.24356224588685e-08,1.11381165927061e-08,2.84613091275886e-08,2.24170540296589e-08,2.90296207901398e-08,3.05511268879602e-08,3.16426034537738e-08,9.38904225750148e-08,1.13055720775229e-08,0,0,0,0
STRN4,1.29363507652759e-09,0,0,2.19208423550907e-09,0,0,0,0,2.15513312474401e-09,0,0,0,0
FKRP,5.28484888416946e-09,0,0,0,0,0,0,0,0,0,0,2.05526342219134e-08,0
SLC1A5,6.34194553408206e-08,0,2.89597806686091e-08,4.31147126511111e-07,3.84321341677676e-07,0,2.97162047349906e-07,1.16973503944147e-07,2.53909158400006e-07,8.67801714390538e-07,0,9.13567776578118e-07,0
AP2S1,4.2225211952289e-09,2.51067319711287e-09,2.24904126799941e-09,4.13575189811661e-09,1.7816860639534e-09,3.32321933680614e-09,2.41184732426408e-09,5.80097308417551e-10,6.00309297465096e-09,3.28122939926432e-09,0,5.87557925166677e-09,0
ARHGAP35,2.28451119046201e-07,0,0,1.0744378478782e-06,0,1.94528035117943e-06,2.88726636358599e-07,0,0,0,0,0,0
TMEM160,4.6827622282208e-10,2.02881486960773e-09,1.89936807043069e-09,1.43631110485279e-09,2.59786634636923e-09,1.33369217751219e-09,2.31311366124372e-09,1.04287177344139e-10,9.16380772921179e-10,1.0952041837976e-09,0,2.00292447434046e-09,0
ZC3H4,1.92203402766763e-09,3.12048914865158e-09,2.02203293923119e-09,2.53257221124775e-09,1.52964553208645e-09,0,0,0,2.0131742109454e-09,0,0,0,0
SAE1,7.6249541203549e-10,3.45689649750495e-09,1.97993283787821e-09,9.20542703808468e-10,2.75246913422168e-09,0,2.12833074000126e-09,2.93061400777186e-09,1.82438108186666e-09,4.32913269226257e-09,0,5.4946850788255e-10,0
BBC3,2.02027892052966e-07,7.17579016350969e-07,9.86769152449211e-07,1.63673887137351e-06,1.0652053391907e-06,0,1.74925636951244e-06,1.89714897679843e-06,1.16300074630287e-06,4.64813937263232e-07,0,0,0
CCDC9,7.47355926568254e-16,1.72122064306094e-15,0,0,4.02110200967848e-16,0,0,1.52323522201413e-15,8.4727254070206e-16,0,0,1.1461178714256e-15,0
PRR24,0,0,0,0,0,0,0,0,0,0,0,0,0
C5AR1,2.16740320828605e-05,0,1.93299115733096e-07,9.45580873740323e-06,0,0,0,0,2.49663473794657e-06,0,0,4.30361906955686e-07,0
C5AR2,3.37718444483577e-07,0,0,0,0,0,0,0,0,0,0,0,0
DHX34,1.13038363847521e-08,0,0,1.64365001850388e-08,0,0,0,0,2.25343610433025e-09,0,0,0,0
KPTN,4.46794996017309e-08,3.85828321115787e-07,0,1.25014653648652e-07,1.43087818297305e-07,0,1.40770786762365e-07,0,0,3.84100151263421e-07,0,4.08666923613339e-07,0
NAPA-AS1,0,0,0,0,0,0,0,0,0,0,0,0,0
NAPA,2.81015061374298e-08,1.08753839095938e-08,1.11829211397693e-08,2.57687350039791e-08,1.26625187177888e-08,8.64319113228108e-09,1.10195739589288e-08,1.07818972963205e-08,2.29418927444213e-08,1.54500013998034e-08,0,2.42355023233103e-08,0
GLTSCR1,7.37669161362129e-10,0,7.90364869672533e-10,0,0,0,2.22855396114934e-09,0,6.10700113919628e-10,0,0,0,0
GLTSCR2,2.65617512152832e-07,1.0603723368652e-06,9.9679762383199e-07,6.05004046797968e-07,1.17592328107298e-06,7.15166721489093e-07,6.52726056715945e-07,7.26597681224066e-07,3.47475992281539e-07,8.89632009830758e-07,2.52625980046327e-06,4.61819959254137e-07,0
SEPW1,0,0,0,0,0,0,0,0,0,0,0,0,0
PLA2G4C,1.97050336271124e-07,0,0,2.66919201878948e-07,0,0,0,0,0,0,0,4.64873869341439e-07,0
LIG1,7.32290352562616e-11,0,2.31935804859986e-10,6.11692641972044e-10,7.98319934730429e-10,0,0,7.50374805350901e-10,0,6.02701640609191e-10,0,0,0
C19orf68,9.67891924953641e-09,0,5.74585847199023e-08,6.80425462467494e-08,0,0,0,0,2.2265966364325e-08,0,0,0,0
CARD8,1.53398465056365e-09,5.89228160763971e-09,4.69210769903238e-09,4.88192513471613e-09,3.68114462204145e-09,2.81448086834008e-09,4.36777142144341e-09,4.92819753912892e-09,2.04463602398441e-10,1.71839746681617e-09,0,6.03860300862971e-09,0
CTC-241F20.3,0,0,0,0,0,0,0,0,0,0,0,0,0
EMP3,1.80076822002643e-06,9.05942097800813e-07,7.95389060898021e-07,1.47446707820016e-06,8.4760530488912e-07,7.50846994583032e-07,7.63555422374631e-07,4.49292734755539e-07,1.71471907131448e-06,8.27138676805481e-07,0,1.32959068551248e-06,2.14148550684145e-06
TMEM143,4.45939938607947e-10,5.68687274754260e-09,1.88370136498705e-09,0,0,0,2.51567698704131e-09,0,0,0,0,3.58422954793503e-09,0
KDELR1,1.03988567405197e-08,1.21329554404425e-08,8.9413283578315e-09,5.84213921075941e-09,3.25434138225828e-09,4.62505629653536e-09,7.90125200885387e-09,1.28621778830108e-09,1.43154515257074e-08,7.09105116340779e-09,0,1.08128195900552e-08,0
GRWD1,1.71497566918623e-08,1.74483660493432e-07,8.59912205985892e-08,1.20762793811737e-08,1.22525891423529e-07,0,5.28093379745863e-08,2.4997336689115e-07,7.31712071427645e-08,4.44092008558435e-07,0,6.12589429329428e-08,0
